ad_id,created_date,market,language,ad_format,industry_vertical,advertiser_tier,campaign_objective,policy_category,risk_level,ad_text,landing_page_claim,golden_label,human_label,llm_label,llm_confidence_score,human_confidence_score,review_time_seconds,appeal_submitted,appeal_result,bpo_team,reviewer_tenure,error_type,is_llm_correct,is_human_correct,is_human_ai_agreement,is_advertiser_over_rejection,is_policy_risk_miss,is_low_confidence_case,is_high_risk_approval_miss,recommended_action
AD04054,2024-11-19,DE,German,Shopping Ad,Retail,strategic_account,Conversions,Financial Product Claim,medium,Find the best savings rate for your goals,Subject to regulatory approval,approved_limited,approved_limited,approved_limited,0.94,0.981,105,True,upheld,BPO_D,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04055,2024-12-28,BR,Portuguese,Shopping Ad,Finance,enterprise,Brand Awareness,Safe Ad,low,Discover our latest seasonal offers,Free trial followed by monthly subscription,approved,rejected,approved_limited,0.227,0.412,29,True,reversed,BPO_C,intermediate,over_rejection,False,False,False,True,False,True,False,route_to_human_review
AD04056,2024-12-02,BR,Portuguese,App Install Ad,Gaming,small_business,Brand Awareness,Health Claim,low,Gentle formula to support digestive comfort,Pricing subject to change,approved,approved,approved_limited,0.412,0.936,42,False,not_submitted,BPO_B,experienced,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD04057,2024-07-28,US,English,Social Feed Ad,Travel,small_business,Sales,Misleading Claim,medium,Earn passive income with our proven system,Not available in all regions,approved_limited,approved_limited,approved_limited,0.917,0.924,99,False,not_submitted,BPO_B,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04058,2024-11-12,MX,Spanish,App Install Ad,E-commerce,mid_market,Brand Awareness,Misleading Claim,medium,One simple approach to improve your outcomes fast,Professional advice recommended,approved_limited,approved_limited,approved_limited,0.899,0.964,95,False,not_submitted,BPO_C,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04059,2024-01-01,US,English,Search Ad,Retail,small_business,Traffic,Adult or Suggestive Content,medium,Lifestyle subscription — for consenting adults only,Standard delivery times apply,escalated,approved,escalated,0.948,0.541,106,False,not_submitted,BPO_C,intermediate,none,True,False,False,False,False,False,False,flag_for_calibration
AD04060,2024-05-28,BR,Portuguese,Shopping Ad,Travel,small_business,Brand Awareness,Safe Ad,low,Explore thousands of products at unbeatable prices,Promotional pricing for new customers only,approved,approved,approved,0.915,0.989,67,False,not_submitted,BPO_D,new,none,True,True,True,False,False,False,False,no_action_required
AD04061,2024-02-09,MX,Spanish,Shopping Ad,Travel,enterprise,App Installs,Misleading Claim,medium,Results guaranteed or full refund — no questions asked,Clinically inspired formula,rejected,rejected,rejected,0.935,0.947,122,True,upheld,BPO_E,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04062,2024-08-02,IT,Italian,App Install Ad,Health and Wellness,small_business,Conversions,Landing Page Issue,low,Exclusive offer — see our website for full details,Rates may vary by eligibility,escalated,escalated,approved,0.315,0.85,51,False,not_submitted,BPO_D,experienced,landing_page_mismatch,False,True,False,False,True,True,False,route_to_human_review
AD04063,2024-01-01,UK,English,Video Ad,Gaming,small_business,Lead Generation,Health Claim,medium,Support your energy levels with our daily capsules,Results depend on individual use,approved,approved,escalated,0.354,0.96,120,False,not_submitted,BPO_A,intermediate,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD04064,2024-04-21,ES,Spanish,Shopping Ad,Education,mid_market,Sales,Health Claim,high,Plant-based ingredients for a balanced lifestyle,No purchase required,rejected,rejected,rejected,0.845,0.867,287,False,not_submitted,BPO_C,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04065,2024-06-02,FR,French,Search Ad,Gaming,strategic_account,Conversions,Landing Page Issue,medium,Click to reveal your personalized offer,Terms and conditions apply,escalated,escalated,escalated,0.97,0.882,89,False,not_submitted,BPO_A,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04066,2024-02-17,BR,Portuguese,Social Feed Ad,Food and Beverage,mid_market,App Installs,Landing Page Issue,low,Your custom quote is ready — click to view,Limited availability,approved,approved,approved_limited,0.415,0.929,42,False,not_submitted,BPO_C,experienced,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD04067,2024-02-01,US,English,Display Ad,Health and Wellness,small_business,Traffic,Scam or Suspicious Offer,high,Exclusive offer — act now or lose your spot,Customer testimonials shown,rejected,rejected,rejected,0.944,0.966,123,False,not_submitted,BPO_C,new,none,True,True,True,False,False,False,False,no_action_required
AD04068,2024-11-25,IT,Italian,Social Feed Ad,Health and Wellness,mid_market,Sales,Health Claim,high,Wellness supplements crafted from natural extracts,Subscription renews monthly,approved,approved,escalated,0.693,0.959,269,False,not_submitted,BPO_E,intermediate,over_rejection,False,True,False,True,False,False,False,no_action_required
AD04069,2024-04-09,MX,Spanish,Social Feed Ad,E-commerce,strategic_account,Conversions,Misleading Claim,medium,Trusted by experts — see why customers switch,Check local rules before applying,approved_limited,escalated,rejected,0.916,0.562,153,False,not_submitted,BPO_B,new,over_rejection,False,False,False,True,False,False,False,add_to_model_feedback
AD04070,2024-12-24,UK,English,Display Ad,E-commerce,small_business,Retargeting,Landing Page Issue,low,Details not shown here — view on our landing page,Product information updated regularly,approved,approved,approved,0.977,0.874,35,False,not_submitted,BPO_C,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04071,2024-05-15,US,English,Display Ad,Mobile Apps,mid_market,Retargeting,Scam or Suspicious Offer,high,Win a free gift card after completing a quick survey,Individual results may vary,rejected,rejected,rejected,0.986,0.982,92,False,not_submitted,BPO_C,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04072,2024-01-22,ES,Spanish,Display Ad,Mobile Apps,enterprise,Sales,Political or Sensitive Content,high,Join the conversation about fair representation,Offer valid while stocks last,approved_limited,approved_limited,approved_limited,0.936,0.91,457,True,upheld,BPO_A,new,none,True,True,True,False,False,False,False,no_action_required
AD04073,2024-02-07,US,English,Social Feed Ad,Gaming,enterprise,Lead Generation,Health Claim,medium,Support your energy levels with our daily capsules,Age verification required,approved,escalated,approved,0.988,0.497,110,False,not_submitted,BPO_A,intermediate,none,True,False,False,False,False,False,False,flag_for_calibration
AD04074,2024-09-08,UK,English,Social Feed Ad,Travel,small_business,Sales,Safe Ad,low,Download our app and track your order in real time,Subject to regulatory approval,approved,approved,approved,0.823,0.923,22,False,not_submitted,BPO_D,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04075,2024-01-05,FR,French,Social Feed Ad,Finance,strategic_account,Traffic,Misleading Claim,medium,Outperforms every competitor in independent tests,Free trial followed by monthly subscription,escalated,approved,escalated,0.965,0.489,225,False,not_submitted,BPO_B,new,none,True,False,False,False,False,False,False,flag_for_calibration
AD04076,2024-12-12,US,English,Search Ad,Travel,small_business,Lead Generation,Brand Safety Risk,medium,Budget alternatives for expensive branded goods,Pricing subject to change,escalated,escalated,escalated,0.95,0.943,100,False,not_submitted,BPO_B,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04077,2024-04-03,ES,Spanish,Shopping Ad,Food and Beverage,small_business,Traffic,Landing Page Issue,high,See full terms on our website before applying,Not available in all regions,approved_limited,approved_limited,approved_limited,0.927,0.959,185,False,not_submitted,BPO_E,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04078,2024-08-09,ES,Spanish,Social Feed Ad,Food and Beverage,small_business,Traffic,Health Claim,high,Wellness supplements crafted from natural extracts,Professional advice recommended,approved_limited,approved_limited,approved_limited,0.99,0.962,376,False,not_submitted,BPO_B,new,none,True,True,True,False,False,False,False,no_action_required
AD04079,2024-06-10,UK,English,Search Ad,Retail,mid_market,Lead Generation,Adult or Suggestive Content,medium,Lifestyle subscription — for consenting adults only,Standard delivery times apply,approved_limited,approved_limited,escalated,0.849,0.861,81,False,not_submitted,BPO_E,experienced,over_rejection,False,True,False,True,False,False,False,add_to_model_feedback
AD04080,2024-01-18,DE,German,Display Ad,Travel,small_business,Brand Awareness,Scam or Suspicious Offer,high,Verify your account to receive your free reward,Promotional pricing for new customers only,rejected,rejected,rejected,0.892,0.89,384,False,not_submitted,BPO_D,new,none,True,True,True,False,False,False,False,no_action_required
AD04081,2024-09-13,US,English,Video Ad,E-commerce,enterprise,Retargeting,Scam or Suspicious Offer,high,Win a free gift card after completing a quick survey,Clinically inspired formula,rejected,rejected,rejected,0.951,0.914,372,True,reversed,BPO_B,new,none,True,True,True,False,False,False,False,no_action_required
AD04082,2024-01-06,US,English,Display Ad,Beauty,enterprise,Traffic,Safe Ad,low,Summer sale now on — limited time only,Rates may vary by eligibility,approved,approved_limited,approved,0.817,0.398,48,False,not_submitted,BPO_E,intermediate,none,True,False,False,False,False,False,False,flag_for_calibration
AD04083,2024-10-17,IT,Italian,Search Ad,Education,small_business,Lead Generation,Scam or Suspicious Offer,high,Claim your free device — only 3 slots remaining,Results depend on individual use,rejected,rejected,rejected,0.886,0.94,284,False,not_submitted,BPO_D,new,none,True,True,True,False,False,False,False,no_action_required
AD04084,2024-07-02,US,English,Display Ad,Mobile Apps,enterprise,Brand Awareness,Misleading Claim,medium,Double your savings with our exclusive method,No purchase required,rejected,rejected,rejected,0.954,0.99,142,True,upheld,BPO_B,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04085,2024-04-20,ES,Spanish,Search Ad,Travel,strategic_account,Conversions,Restricted Product,high,Same-day alcohol delivery in select areas,Terms and conditions apply,approved,approved,escalated,0.311,0.941,91,False,not_submitted,BPO_C,intermediate,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD04086,2024-12-09,MX,Spanish,Search Ad,Retail,small_business,Sales,Brand Safety Risk,low,Budget alternatives for expensive branded goods,Limited availability,approved,approved,approved,0.934,0.981,71,False,not_submitted,BPO_B,new,none,True,True,True,False,False,False,False,no_action_required
AD04087,2024-03-15,DE,German,Display Ad,E-commerce,enterprise,App Installs,Restricted Product,high,Sports betting — new member welcome offer,Customer testimonials shown,rejected,rejected,escalated,0.908,0.808,143,False,not_submitted,BPO_E,experienced,market_nuance_error,False,True,False,False,True,False,False,add_to_model_feedback
AD04088,2024-04-11,ES,Spanish,Shopping Ad,Beauty,strategic_account,App Installs,Safe Ad,low,New styles added daily — shop now,Subscription renews monthly,approved,escalated,approved,0.98,0.632,20,False,not_submitted,BPO_C,intermediate,none,True,False,False,False,False,False,False,flag_for_calibration
AD04089,2024-08-23,FR,French,Video Ad,Education,enterprise,Traffic,Financial Product Claim,high,Refinance your loan and lower your monthly payment,Check local rules before applying,approved_limited,approved,rejected,0.513,0.432,173,False,not_submitted,BPO_A,intermediate,over_rejection,False,False,False,True,False,True,False,route_to_human_review
AD04090,2024-05-07,UK,English,Video Ad,Health and Wellness,mid_market,Conversions,Financial Product Claim,medium,Credit options tailored to your financial situation,Product information updated regularly,approved,rejected,approved,0.977,0.457,95,True,reversed,BPO_D,intermediate,none,True,False,False,False,False,False,False,flag_for_calibration
AD04091,2024-06-26,FR,French,Social Feed Ad,Beauty,enterprise,Retargeting,Health Claim,medium,Natural supplement to support your daily routine,Individual results may vary,escalated,rejected,rejected,0.467,0.587,93,False,not_submitted,BPO_D,experienced,over_rejection,False,False,True,True,False,True,False,route_to_human_review
AD04092,2024-10-17,BR,Portuguese,Social Feed Ad,Food and Beverage,enterprise,Retargeting,Safe Ad,low,New meal delivery plan for busy professionals,Offer valid while stocks last,approved,approved,rejected,0.274,0.99,45,False,not_submitted,BPO_B,new,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD04093,2024-11-29,BR,Portuguese,Search Ad,Gaming,small_business,App Installs,Landing Page Issue,low,Limited time pricing — available on our site only,Age verification required,escalated,escalated,escalated,0.969,0.942,94,False,not_submitted,BPO_E,new,none,True,True,True,False,False,False,False,no_action_required
AD04094,2024-10-19,UK,English,Display Ad,Education,small_business,Brand Awareness,Scam or Suspicious Offer,high,Limited slots available — register before midnight,Subject to regulatory approval,escalated,escalated,escalated,0.944,0.934,170,False,not_submitted,BPO_C,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04095,2024-01-30,UK,English,Display Ad,Food and Beverage,mid_market,App Installs,Restricted Product,high,Same-day alcohol delivery in select areas,Free trial followed by monthly subscription,rejected,rejected,approved,0.934,0.937,242,True,reversed,BPO_B,new,high_risk_approval_miss,False,True,False,False,True,False,True,escalate_to_human_review
AD04096,2024-12-10,US,English,Social Feed Ad,E-commerce,small_business,App Installs,Safe Ad,low,Get 20% off your first skincare order today,Pricing subject to change,approved,approved,approved,0.957,0.901,22,False,not_submitted,BPO_D,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04097,2024-06-02,ES,Spanish,Video Ad,Education,small_business,Brand Awareness,Safe Ad,medium,Summer sale now on — limited time only,Not available in all regions,approved,approved,approved,0.935,0.98,70,False,not_submitted,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04098,2024-11-02,ES,Spanish,Video Ad,Travel,small_business,App Installs,Political or Sensitive Content,low,Advocacy campaign for environmental protection,Professional advice recommended,escalated,escalated,escalated,0.914,0.899,71,False,not_submitted,BPO_E,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04099,2024-04-14,IT,Italian,Social Feed Ad,Travel,enterprise,Traffic,Landing Page Issue,low,Offer subject to eligibility — check website,Standard delivery times apply,approved_limited,approved,approved_limited,0.984,0.553,95,False,not_submitted,BPO_D,new,none,True,False,False,False,False,False,False,flag_for_calibration
AD04100,2024-08-04,MX,Spanish,App Install Ad,Food and Beverage,enterprise,Traffic,Safe Ad,low,Discover our latest seasonal offers,Promotional pricing for new customers only,approved_limited,approved_limited,rejected,0.256,0.931,25,True,reversed,BPO_B,experienced,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD04101,2024-12-18,US,English,Display Ad,E-commerce,small_business,Sales,Restricted Product,high,Premium vaping accessories for adult users,Clinically inspired formula,rejected,rejected,rejected,0.954,0.957,225,True,upheld,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04102,2024-12-08,IT,Italian,Video Ad,Travel,small_business,Sales,Restricted Product,medium,Licensed lottery tickets available in your region,Rates may vary by eligibility,approved_limited,approved,rejected,0.562,0.488,92,False,not_submitted,BPO_C,new,over_rejection,False,False,False,True,False,True,False,route_to_human_review
AD04103,2024-08-26,ES,Spanish,Video Ad,Travel,small_business,Conversions,Scam or Suspicious Offer,low,Claim your free device — only 3 slots remaining,Results depend on individual use,rejected,rejected,approved_limited,0.516,0.963,41,False,not_submitted,BPO_C,experienced,market_nuance_error,False,True,False,False,True,True,False,route_to_human_review
AD04104,2024-08-12,US,English,Social Feed Ad,Health and Wellness,small_business,Traffic,Political or Sensitive Content,high,Register to participate in local elections,No purchase required,rejected,approved,rejected,0.864,0.503,362,False,not_submitted,BPO_D,new,none,True,False,False,False,False,False,False,flag_for_calibration
AD04105,2024-01-11,MX,Spanish,Social Feed Ad,Finance,mid_market,Conversions,Safe Ad,low,Explore thousands of products at unbeatable prices,Terms and conditions apply,approved,approved,approved,0.936,0.92,46,False,not_submitted,BPO_B,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04106,2024-08-07,FR,French,Social Feed Ad,Beauty,small_business,Brand Awareness,Scam or Suspicious Offer,low,You are the lucky visitor — collect your voucher,Limited availability,escalated,escalated,escalated,0.957,0.96,58,False,not_submitted,BPO_B,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04107,2024-06-02,IT,Italian,Display Ad,Health and Wellness,strategic_account,Brand Awareness,Health Claim,high,Premium vitamins developed with nutrition experts,Customer testimonials shown,approved_limited,approved,approved_limited,0.931,0.681,219,False,not_submitted,BPO_C,new,none,True,False,False,False,False,False,False,flag_for_calibration
AD04108,2024-01-06,IT,Italian,Video Ad,Gaming,small_business,Conversions,Restricted Product,medium,Tobacco accessories shop — ID verification required,Subscription renews monthly,rejected,rejected,rejected,0.934,0.912,196,False,not_submitted,BPO_E,new,none,True,True,True,False,False,False,False,no_action_required
AD04109,2024-12-11,MX,Spanish,Shopping Ad,Retail,small_business,Conversions,Brand Safety Risk,medium,Switch and save — see how alternatives stack up,Check local rules before applying,rejected,rejected,rejected,0.962,0.954,128,False,not_submitted,BPO_E,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04110,2024-06-15,DE,German,Video Ad,Retail,enterprise,Conversions,Misleading Claim,high,Stop wasting money — our solution pays for itself,Product information updated regularly,approved_limited,approved_limited,escalated,0.472,0.895,123,False,not_submitted,BPO_B,intermediate,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD04111,2024-10-07,US,English,App Install Ad,Food and Beverage,small_business,App Installs,Restricted Product,low,Premium vaping accessories for adult users,Individual results may vary,rejected,rejected,rejected,0.977,0.961,72,False,not_submitted,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04112,2024-01-16,BR,Portuguese,Display Ad,Travel,small_business,Conversions,Misleading Claim,low,The only product that truly delivers on its promise,Offer valid while stocks last,rejected,rejected,approved,0.796,0.881,54,False,not_submitted,BPO_A,experienced,market_nuance_error,False,True,False,False,True,False,False,add_to_model_feedback
AD04113,2024-03-30,BR,Portuguese,Video Ad,Finance,small_business,App Installs,Safe Ad,low,Free delivery on orders over 30 EUR,Age verification required,approved,approved,approved,0.883,0.944,28,False,not_submitted,BPO_C,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04114,2024-11-24,DE,German,Video Ad,E-commerce,mid_market,Traffic,Financial Product Claim,medium,Find the best savings rate for your goals,Subject to regulatory approval,rejected,rejected,rejected,0.932,0.971,104,True,upheld,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04115,2024-12-08,BR,Portuguese,Video Ad,Food and Beverage,small_business,Retargeting,Misleading Claim,low,Outperforms every competitor in independent tests,Free trial followed by monthly subscription,approved_limited,approved_limited,approved_limited,0.856,0.811,51,False,not_submitted,BPO_D,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04116,2024-01-04,US,English,Shopping Ad,Retail,enterprise,Retargeting,Safe Ad,high,Try our award-winning customer service,Pricing subject to change,approved,approved,approved,0.952,0.952,127,False,not_submitted,BPO_A,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04117,2024-11-21,ES,Spanish,Search Ad,Retail,mid_market,Lead Generation,Misleading Claim,medium,Earn passive income with our proven system,Not available in all regions,rejected,approved_limited,rejected,0.855,0.392,118,False,not_submitted,BPO_C,new,none,True,False,False,False,False,False,False,flag_for_calibration
AD04118,2024-04-22,BR,Portuguese,Social Feed Ad,E-commerce,enterprise,Sales,Landing Page Issue,low,Pricing varies — visit site for accurate information,Professional advice recommended,approved_limited,approved,approved,0.941,0.45,29,False,not_submitted,BPO_D,intermediate,landing_page_mismatch,False,False,True,False,True,False,False,add_to_model_feedback
AD04119,2024-03-19,US,English,Social Feed Ad,Gaming,mid_market,App Installs,Political or Sensitive Content,medium,Sign the petition for transparent public spending,Standard delivery times apply,approved,approved,approved,0.897,0.862,237,False,not_submitted,BPO_C,new,none,True,True,True,False,False,False,False,no_action_required
AD04120,2024-12-29,DE,German,Shopping Ad,Travel,enterprise,Traffic,Safe Ad,low,Explore thousands of products at unbeatable prices,Promotional pricing for new customers only,approved_limited,approved_limited,approved_limited,0.941,0.941,36,False,not_submitted,BPO_D,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04121,2024-07-14,MX,Spanish,Social Feed Ad,Beauty,mid_market,Conversions,Financial Product Claim,low,Compare flexible loan options in minutes,Clinically inspired formula,approved_limited,approved,approved_limited,0.95,0.453,61,False,not_submitted,BPO_B,new,none,True,False,False,False,False,False,False,flag_for_calibration
AD04122,2024-10-17,BR,Portuguese,App Install Ad,Health and Wellness,mid_market,Traffic,Misleading Claim,high,The only product that truly delivers on its promise,Rates may vary by eligibility,approved_limited,approved_limited,approved_limited,0.922,0.932,187,False,not_submitted,BPO_D,new,none,True,True,True,False,False,False,False,no_action_required
AD04123,2024-02-20,MX,Spanish,Shopping Ad,Beauty,mid_market,Brand Awareness,Health Claim,low,Support your energy levels with our daily capsules,Results depend on individual use,approved,approved,rejected,0.331,0.956,70,False,not_submitted,BPO_C,intermediate,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD04124,2024-10-03,US,English,Display Ad,Food and Beverage,mid_market,Sales,Safe Ad,medium,Try our gaming app with exclusive starter rewards,No purchase required,approved,approved,approved,0.928,0.824,38,False,not_submitted,BPO_D,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04125,2024-05-13,MX,Spanish,Shopping Ad,Finance,small_business,Brand Awareness,Safe Ad,low,Book your summer getaway with flexible cancellation,Terms and conditions apply,approved_limited,approved_limited,approved_limited,0.966,0.905,33,False,not_submitted,BPO_E,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04126,2024-09-17,UK,English,App Install Ad,Food and Beverage,mid_market,Traffic,Restricted Product,high,Regulated gambling platform — play responsibly,Limited availability,approved,approved,approved,0.959,0.985,157,False,not_submitted,BPO_B,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04127,2024-08-27,DE,German,Display Ad,E-commerce,small_business,Conversions,Health Claim,high,Premium vitamins developed with nutrition experts,Customer testimonials shown,escalated,escalated,escalated,0.867,0.878,231,False,not_submitted,BPO_B,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04128,2024-01-19,DE,German,Social Feed Ad,Food and Beverage,mid_market,App Installs,Financial Product Claim,high,No-fee investment accounts for new members,Subscription renews monthly,approved_limited,approved_limited,approved_limited,0.902,0.91,243,False,not_submitted,BPO_E,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04129,2024-11-15,BR,Portuguese,Display Ad,Health and Wellness,small_business,Conversions,Health Claim,high,Boost your morning routine with our daily blend,Check local rules before applying,rejected,escalated,rejected,0.916,0.467,504,False,not_submitted,BPO_D,new,none,True,False,False,False,False,False,False,flag_for_calibration
AD04130,2024-04-15,MX,Spanish,Social Feed Ad,E-commerce,small_business,Traffic,Health Claim,medium,Formulated to support healthy joints and mobility,Product information updated regularly,approved_limited,approved_limited,approved,0.631,0.955,74,False,not_submitted,BPO_E,experienced,claim_substantiation_issue,False,True,False,False,True,False,False,no_action_required
AD04131,2024-05-13,IT,Italian,Search Ad,Finance,small_business,Lead Generation,Safe Ad,low,Try our award-winning customer service,Individual results may vary,approved,approved,approved,0.92,0.905,21,False,not_submitted,BPO_B,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04132,2024-10-18,ES,Spanish,Social Feed Ad,Gaming,small_business,Brand Awareness,Misleading Claim,medium,The only product that truly delivers on its promise,Offer valid while stocks last,approved_limited,approved_limited,approved_limited,0.971,0.928,191,False,not_submitted,BPO_B,new,none,True,True,True,False,False,False,False,no_action_required
AD04133,2024-11-16,DE,German,Video Ad,Travel,small_business,Traffic,Safe Ad,high,New styles added daily — shop now,Age verification required,approved,approved,approved,0.967,0.923,142,False,not_submitted,BPO_A,new,none,True,True,True,False,False,False,False,no_action_required
AD04134,2024-11-22,DE,German,Social Feed Ad,Health and Wellness,small_business,Retargeting,Misleading Claim,medium,Double your savings with our exclusive method,Subject to regulatory approval,approved_limited,approved_limited,approved_limited,0.924,0.931,94,False,not_submitted,BPO_D,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04135,2024-06-15,DE,German,Search Ad,Education,mid_market,App Installs,Safe Ad,medium,Explore thousands of products at unbeatable prices,Free trial followed by monthly subscription,approved,approved,approved,0.972,0.935,30,False,not_submitted,BPO_E,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04136,2024-05-07,FR,French,Social Feed Ad,Retail,mid_market,Conversions,Political or Sensitive Content,medium,Support awareness for human rights education,Pricing subject to change,approved_limited,rejected,approved,0.613,0.525,110,False,not_submitted,BPO_E,intermediate,market_nuance_error,False,False,False,False,True,False,False,flag_for_calibration
AD04137,2024-10-26,DE,German,Video Ad,Beauty,strategic_account,Traffic,Misleading Claim,high,Earn passive income with our proven system,Not available in all regions,approved_limited,approved_limited,escalated,0.93,0.853,247,False,not_submitted,BPO_B,new,over_rejection,False,True,False,True,False,False,False,add_to_model_feedback
AD04138,2024-04-04,BR,Portuguese,Social Feed Ad,Beauty,enterprise,Retargeting,Safe Ad,medium,Premium beauty bundle with customer reviews,Professional advice recommended,approved,approved,approved,0.93,0.844,43,False,not_submitted,BPO_C,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04139,2024-08-22,IT,Italian,Display Ad,Retail,small_business,Brand Awareness,Health Claim,low,Boost your morning routine with our daily blend,Standard delivery times apply,approved_limited,approved_limited,approved_limited,0.923,0.899,43,False,not_submitted,BPO_C,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04140,2024-03-27,BR,Portuguese,Search Ad,Education,mid_market,Retargeting,Safe Ad,low,Book your summer getaway with flexible cancellation,Promotional pricing for new customers only,approved,approved,escalated,0.353,0.881,26,False,not_submitted,BPO_A,experienced,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD04141,2024-03-17,US,English,Video Ad,Retail,mid_market,Sales,Landing Page Issue,low,Best deal online — click here to learn more,Clinically inspired formula,approved,approved,approved,0.908,0.869,65,False,not_submitted,BPO_A,new,none,True,True,True,False,False,False,False,no_action_required
AD04142,2024-07-19,DE,German,App Install Ad,Food and Beverage,small_business,Retargeting,Safe Ad,low,Summer sale now on — limited time only,Rates may vary by eligibility,approved,approved,approved,0.922,0.802,20,False,not_submitted,BPO_B,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04143,2024-11-11,FR,French,Display Ad,Food and Beverage,mid_market,Retargeting,Safe Ad,low,Free delivery on orders over 30 EUR,Results depend on individual use,approved_limited,approved_limited,approved_limited,0.868,0.856,36,False,not_submitted,BPO_C,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04144,2024-04-16,US,English,Social Feed Ad,Health and Wellness,mid_market,Sales,Health Claim,low,Plant-based ingredients for a balanced lifestyle,No purchase required,rejected,rejected,rejected,0.962,0.976,83,False,not_submitted,BPO_E,new,none,True,True,True,False,False,False,False,no_action_required
AD04145,2024-09-22,DE,German,Search Ad,Travel,mid_market,Sales,Political or Sensitive Content,high,Community forum for policy discussions,Terms and conditions apply,rejected,rejected,approved,0.889,0.914,228,False,not_submitted,BPO_E,intermediate,high_risk_approval_miss,False,True,False,False,True,False,True,escalate_to_human_review
AD04146,2024-01-08,UK,English,Social Feed Ad,E-commerce,small_business,Sales,Landing Page Issue,low,Your custom quote is ready — click to view,Limited availability,approved,approved,approved,0.919,0.861,92,False,not_submitted,BPO_D,new,none,True,True,True,False,False,False,False,no_action_required
AD04147,2024-09-11,FR,French,Display Ad,Mobile Apps,enterprise,Conversions,Restricted Product,medium,Sports betting — new member welcome offer,Customer testimonials shown,rejected,rejected,rejected,0.886,0.815,73,True,upheld,BPO_E,intermediate,none,True,True,True,False,False,False,False,no_action_required
AD04148,2024-05-22,IT,Italian,Video Ad,Beauty,small_business,Brand Awareness,Scam or Suspicious Offer,high,Free product trial — no card required — act fast,Subscription renews monthly,escalated,escalated,escalated,0.89,0.961,169,False,not_submitted,BPO_D,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04149,2024-01-28,DE,German,Display Ad,Beauty,enterprise,Retargeting,Health Claim,low,Boost your morning routine with our daily blend,Check local rules before applying,approved,approved,rejected,0.409,0.99,63,False,not_submitted,BPO_C,experienced,over_rejection,False,True,False,True,False,True,False,route_to_human_review
AD04150,2024-07-21,US,English,Search Ad,Travel,strategic_account,Retargeting,Brand Safety Risk,medium,Consumer comparison tool for popular categories,Product information updated regularly,approved_limited,approved_limited,approved_limited,0.905,0.907,85,False,not_submitted,BPO_E,experienced,none,True,True,True,False,False,False,False,no_action_required
AD04151,2024-03-28,UK,English,Display Ad,Retail,small_business,Traffic,Restricted Product,high,Premium vaping accessories for adult users,Individual results may vary,rejected,approved_limited,rejected,0.946,0.481,152,False,not_submitted,BPO_E,new,none,True,False,False,False,False,False,False,flag_for_calibration
